label|duration|id|label_raw|is_last_word|is_pause_after|pause_duration|set
полковнику|1.8600000000000003|000061_RUSLAN|полковнику|0|1|0.29000000000000004|train
тихомирову|0.5099999999999998|000061_RUSLAN|Тихомирову,|0|1|0.5499999999999998|train
отдавившему|0.6699999999999999|000061_RUSLAN|отдавившему|0|0|0.0|train
лапу|0.3799999999999999|000061_RUSLAN|лапу|0|0|0.0|train
её|0.4400000000000004|000061_RUSLAN|её|0|0|0.0|train
болонке|0.4399999999999995|000061_RUSLAN|болонке|1|1|0.10800500000000035|train
вы|0.43|000062_RUSLAN|Вы|0|1|0.04999999999999999|train
страшное|0.6799999999999999|000062_RUSLAN|страшное|0|0|0.0|train
говно|0.7100000000000002|000062_RUSLAN|говно,|0|1|0.09999999999999987|train
мон|0.32999999999999985|000062_RUSLAN|мон|0|1|0.17000000000000037|train
колонель|0.20999999999999996|000062_RUSLAN|колонель,|0|0|0.0|train
не|0.31999999999999984|000062_RUSLAN|не|0|1|0.6099999999999999|train
обессудьте|0.3400000000000003|000062_RUSLAN|обессудьте!|1|1|0.49975099999999983|train
тихомиров|0.51|000063_RUSLAN|Тихомиров|0|0|0.0|train
жил|0.2599999999999999|000063_RUSLAN|жил|0|0|0.0|train
напротив|0.6500000000000001|000063_RUSLAN|напротив,|0|1|0.30999999999999983|train
загнанный|0.6299999999999999|000063_RUSLAN|загнанный|0|0|0.0|train
в|0.050000000000000266|000063_RUSLAN|в|0|0|0.0|train
отвратительную|0.96|000063_RUSLAN|отвратительную|0|0|0.0|train
коммуналку|0.7599999999999998|000063_RUSLAN|коммуналку|0|1|0.03000000000000025|train
своим|0.4299999999999997|000063_RUSLAN|своим|0|0|0.0|train
партийным|0.8100000000000005|000063_RUSLAN|партийным|0|0|0.0|train
бескорыстием|0.8729019999999998|000063_RUSLAN|бескорыстием.|1|0|0.0|train
он|0.18|000064_RUSLAN|Он|0|0|0.0|train
добивался|0.6000000000000001|000064_RUSLAN|добивался|0|0|0.0|train
власти|0.72|000064_RUSLAN|власти|0|1|0.17999999999999994|train
и|0.09000000000000008|000064_RUSLAN|и|0|0|0.0|train
ненавидел|0.6299999999999999|000064_RUSLAN|ненавидел|0|0|0.0|train
мау|0.4700000000000002|000064_RUSLAN|Мау|0|1|0.040000000000000036|train
за|0.21999999999999975|000064_RUSLAN|за|0|0|0.0|train
её|0.3500000000000001|000064_RUSLAN|её|0|0|0.0|train
аристократическое|0.06000000000000005|000064_RUSLAN|аристократическое|0|0|0.0|train
происхождение|1.2800000000000002|000064_RUSLAN|происхождение.|1|1|0.9571879999999995|train
у|0.11|000065_RUSLAN|У|0|0|0.0|test
самого|0.59|000065_RUSLAN|самого|0|1|0.08000000000000007|test
тихомирова|0.6499999999999999|000065_RUSLAN|Тихомирова|0|1|0.27|test
происхождения|0.8299999999999998|000065_RUSLAN|происхождения|0|0|0.0|test
не|0.1900000000000004|000065_RUSLAN|не|0|0|0.0|test
было|0.34999999999999964|000065_RUSLAN|было|0|1|0.03000000000000025|test
вообще|0.6000000000000001|000065_RUSLAN|вообще.|1|1|0.0333789999999996|test
его|0.42|000066_RUSLAN|Его|0|0|0.0|train
породили|0.79|000066_RUSLAN|породили|0|1|0.050000000000000044|train
директивы|0.6794100000000001|000066_RUSLAN|директивы.|1|0|0.0|train
грохотал|0.82|000067_RUSLAN|грохотал|0|1|0.21000000000000008|train
он|0.2163949999999999|000067_RUSLAN|он.|1|0|0.0|train
какать|0.4|000068_RUSLAN|Какать|0|1|0.17999999999999994|train
в|0.10000000000000009|000068_RUSLAN|в|0|0|0.0|train
одном|0.4|000068_RUSLAN|одном|0|0|0.0|train
поле|0.44999999999999996|000068_RUSLAN|поле|0|1|0.09999999999999987|train
не|0.17000000000000015|000068_RUSLAN|не|0|0|0.0|train
сяду|0.3712470000000001|000068_RUSLAN|сяду!|1|0|0.0|train
старуха|0.57|000069_RUSLAN|Старуха|0|0|0.0|train
поднимала|0.64|000069_RUSLAN|поднимала|0|0|0.0|train
голову|0.43999999999999995|000069_RUSLAN|голову|0|0|0.0|train
так|0.30000000000000004|000069_RUSLAN|так|0|0|0.0|train
резко|0.5400000000000003|000069_RUSLAN|резко,|0|1|0.1499999999999999|train
что|0.27|000069_RUSLAN|что|0|0|0.0|train
взлетал|0.48|000069_RUSLAN|взлетал|0|0|0.0|train
её|0.31000000000000005|000069_RUSLAN|её|0|0|0.0|train
крошечный|0.6600000000000001|000069_RUSLAN|крошечный|0|1|0.02999999999999936|train
золотой|0.5|000069_RUSLAN|золотой|0|0|0.0|train
медальон|0.5788890000000002|000069_RUSLAN|медальон|1|0|0.0|train
тусклые|0.48|000071_RUSLAN|Тусклые|0|0|0.0|train
перья|0.49|000071_RUSLAN|перья|0|0|0.0|train
на|0.25|000071_RUSLAN|на|0|0|0.0|train
её|0.17999999999999994|000071_RUSLAN|её|0|0|0.0|train
шляпе|0.5700000000000001|000071_RUSLAN|шляпе|0|1|0.15000000000000013|train
гневно|0.6499999999999999|000071_RUSLAN|гневно|0|0|0.0|train
вздрагивали|0.5800000000000001|000071_RUSLAN|вздрагивали.|1|1|0.02755099999999988|train
для|0.15|000072_RUSLAN|Для|0|0|0.0|train
тихомирова|0.69|000072_RUSLAN|Тихомирова|0|1|0.16000000000000003|train
я|0.19999999999999996|000072_RUSLAN|я|0|0|0.0|train
был|0.20999999999999996|000072_RUSLAN|был|0|0|0.0|train
чересчур|0.6700000000000002|000072_RUSLAN|чересчур|0|1|0.029999999999999805|train
изыскан|0.5433790000000003|000072_RUSLAN|изыскан.|1|0|0.0|train
для|0.18|000073_RUSLAN|Для|0|0|0.0|train
мау|0.44|000073_RUSLAN|Мау|0|1|0.19999999999999996|train
безнадёжно|0.7200000000000001|000073_RUSLAN|безнадёжно|0|0|0.0|train
вульгарен|0.529569|000073_RUSLAN|вульгарен.|1|0|0.0|train
но|0.16|000074_RUSLAN|Но|0|0|0.0|train
против|0.49|000074_RUSLAN|против|0|1|0.18999999999999995|train
агнии|1.1400000000000001|000074_RUSLAN|Агнии|0|0|0.0|train
францевны|0.1299999999999999|000074_RUSLAN|Францевны|0|1|0.18999999999999995|train
у|0.11000000000000032|000074_RUSLAN|у|0|0|0.0|train
меня|0.25|000074_RUSLAN|меня|0|0|0.0|train
было|0.2799999999999998|000074_RUSLAN|было|0|0|0.0|train
сильное|0.5300000000000002|000074_RUSLAN|сильное|0|0|0.0|train
оружие|0.6800000000000002|000074_RUSLAN|оружие|0|1|0.02999999999999936|train
вежливость|0.8220410000000005|000074_RUSLAN|вежливость.|1|0|0.0|train
а|0.07999999999999996|000075_RUSLAN|А|0|0|0.0|test
тихомирова|0.41000000000000003|000075_RUSLAN|Тихомирова|0|1|0.15000000000000002|test
вежливость|0.7599999999999999|000075_RUSLAN|вежливость|0|1|0.050000000000000044|test
настораживала|0.81|000075_RUSLAN|настораживала.|1|1|0.05637200000000009|test
он|0.1|000076_RUSLAN|Он|0|0|0.0|train
знал|0.49|000076_RUSLAN|знал,|0|1|0.030000000000000027|train
что|0.19999999999999996|000076_RUSLAN|что|0|0|0.0|train
вежливость|0.7000000000000001|000076_RUSLAN|вежливость|0|0|0.0|train
маскирует|0.77|000076_RUSLAN|маскирует|0|1|0.10000000000000009|train
пороки|0.4417009999999997|000076_RUSLAN|пороки.|1|0|0.0|train
и|0.05|000077_RUSLAN|И|0|0|0.0|train
вот|0.23000000000000004|000077_RUSLAN|вот|0|0|0.0|train
однажды|0.63|000077_RUSLAN|однажды|0|1|0.039999999999999925|train
я|0.19999999999999996|000077_RUSLAN|я|0|0|0.0|train
беседовал|0.6300000000000001|000077_RUSLAN|беседовал|0|0|0.0|train
по|0.21999999999999997|000077_RUSLAN|по|0|0|0.0|train
коммунальному|0.73|000077_RUSLAN|коммунальному|0|1|0.08999999999999986|train
телефону|0.54|000077_RUSLAN|телефону.|1|1|0.028526000000000273|train
беседа|0.64|000078_RUSLAN|Беседа|0|1|0.030000000000000027|train
эта|0.35|000078_RUSLAN|эта|0|1|0.030000000000000027|train
страшно|0.5700000000000001|000078_RUSLAN|страшно|0|0|0.0|train
раздражала|0.6499999999999999|000078_RUSLAN|раздражала|0|1|0.2200000000000002|train
тихомирова|0.45999999999999996|000078_RUSLAN|Тихомирова|0|1|0.04999999999999982|train
чрезмерным|0.8799999999999999|000078_RUSLAN|чрезмерным|0|1|0.16000000000000014|train
умственным|0.6500000000000004|000078_RUSLAN|умственным|0|1|0.02999999999999936|train
изобилием|0.6329710000000004|000078_RUSLAN|изобилием.|1|0|0.0|train
раз|0.35|000079_RUSLAN|Раз|0|0|0.0|train
десять|0.49|000079_RUSLAN|десять|0|0|0.0|train
тихомиров|0.59|000079_RUSLAN|Тихомиров|0|0|0.0|train
проследовал|0.7500000000000002|000079_RUSLAN|проследовал|0|1|0.029999999999999805|train
узкой|0.3999999999999999|000079_RUSLAN|узкой|0|0|0.0|train
коммунальной|0.73|000079_RUSLAN|коммунальной|0|0|0.0|train
трассой|0.5388660000000001|000079_RUSLAN|трассой.|1|0|0.0|train
трижды|0.43|000080_RUSLAN|Трижды|0|0|0.0|test
ходил|0.6500000000000001|000080_RUSLAN|ходил|0|1|0.040000000000000036|test
в|0.11999999999999988|000080_RUSLAN|в|0|0|0.0|test
уборную|0.42999999999999994|000080_RUSLAN|уборную.|1|1|0.033401000000000014|test
заваривал|0.64|000081_RUSLAN|Заваривал|0|0|0.0|train
чай|0.32999999999999996|000081_RUSLAN|чай.|1|1|0.029364999999999974|train
до|0.06|000082_RUSLAN|До|0|0|0.0|train
полярного|0.5900000000000001|000082_RUSLAN|полярного|0|0|0.0|train
сияния|0.7000000000000001|000082_RUSLAN|сияния|0|0|0.0|train
начистил|0.8199999999999998|000082_RUSLAN|начистил|0|0|0.0|train
лишённые|0.69|000082_RUSLAN|лишённые|0|0|0.0|train
индивидуальности|1.1400000000000001|000082_RUSLAN|индивидуальности|0|0|0.0|train
ботинки|0.6040359999999998|000082_RUSLAN|ботинки.|1|0|0.0|train
даже|0.3|000083_RUSLAN|Даже|0|0|0.0|train
зачем|0.53|000083_RUSLAN|зачем-|0|0|0.0|train
то|0.10999999999999999|000083_RUSLAN|то|0|0|0.0|train
возил|0.3500000000000001|000083_RUSLAN|возил|0|0|0.0|train
свой|0.30000000000000004|000083_RUSLAN|свой|0|0|0.0|train
мопед|0.5599999999999998|000083_RUSLAN|мопед|0|1|0.10000000000000009|train
на|0.1299999999999999|000083_RUSLAN|на|0|0|0.0|train
кухню|0.6000000000000001|000083_RUSLAN|кухню|0|1|0.06999999999999984|train
и|0.10000000000000009|000083_RUSLAN|и|0|0|0.0|train
обратно|0.54|000083_RUSLAN|обратно.|1|1|0.03385499999999997|train
а|0.08|000084_RUSLAN|А|0|0|0.0|train
я|0.19|000084_RUSLAN|я|0|0|0.0|train
все|0.29000000000000004|000084_RUSLAN|все|0|0|0.0|train
говорил|0.42117899999999997|000084_RUSLAN|говорил.|1|0|0.0|train
я|0.16|000085_RUSLAN|Я|0|0|0.0|test
говорил|0.58|000085_RUSLAN|говорил,|0|1|0.030000000000000027|test
что|0.20999999999999996|000085_RUSLAN|что|0|0|0.0|test
лев|0.20999999999999996|000085_RUSLAN|Лев|0|0|0.0|test
толстой|0.6600000000000001|000085_RUSLAN|Толстой|0|1|0.29000000000000004|test
по|0.10000000000000009|000085_RUSLAN|по|0|0|0.0|test
сути|0.3799999999999999|000085_RUSLAN|сути|0|0|0.0|test
дела|0.5299999999999998|000085_RUSLAN|дела|0|1|0.0900000000000003|test
обыватель|0.5291159999999997|000085_RUSLAN|обыватель.|1|0|0.0|test
что|0.16|000086_RUSLAN|Что|0|0|0.0|train
достоевский|0.86|000086_RUSLAN|Достоевский|0|1|0.08000000000000007|train
сродни|0.75|000086_RUSLAN|сродни|0|1|0.3599999999999999|train
постимпрессионизму|0.8630610000000001|000086_RUSLAN|постимпрессионизму.|1|0|0.0|train
что|0.23|000087_RUSLAN|Что|0|0|0.0|train
апперцепция|0.53|000087_RUSLAN|апперцепция|0|1|0.3899999999999999|train
у|0.07000000000000006|000087_RUSLAN|у|0|0|0.0|train
бальзака|0.72|000087_RUSLAN|Бальзака|0|1|0.31999999999999984|train
неорганична|0.5700000000000003|000087_RUSLAN|неорганична.|1|1|0.23317500000000013|train
что|0.22|000088_RUSLAN|Что|0|0|0.0|train
люда|0.5700000000000001|000088_RUSLAN|Люда|0|1|0.15999999999999992|train
федосеенко|0.78|000088_RUSLAN|Федосеенко|0|1|0.43000000000000016|train
сделала|0.73|000088_RUSLAN|сделала|0|1|0.10000000000000009|train
аборт|0.3799999999999999|000088_RUSLAN|аборт.|1|1|0.07167799999999991|train
что|0.38|000089_RUSLAN|Что|0|0|0.0|train
американской|0.8099999999999999|000089_RUSLAN|американской|0|0|0.0|train
прозе|0.5800000000000001|000089_RUSLAN|прозе|0|1|0.040000000000000036|train
не|0.15999999999999992|000089_RUSLAN|не|0|0|0.0|train
хватает|0.76|000089_RUSLAN|хватает|0|1|0.22999999999999998|train
космополитического|0.5300000000000002|000089_RUSLAN|космополитического|0|1|0.029999999999999805|train
фермента|1.544717|000089_RUSLAN|фермента.|1|0|0.0|train
и|0.08|000090_RUSLAN|И|0|0|0.0|test
тихомиров|0.64|000090_RUSLAN|Тихомиров|0|1|0.27|test
не|0.25|000090_RUSLAN|не|0|0|0.0|test
выдержал|0.48108799999999996|000090_RUSLAN|выдержал.|1|0|0.0|test
умышленно|0.71|000091_RUSLAN|Умышленно|0|0|0.0|train
задев|0.5800000000000001|000091_RUSLAN|задев|0|0|0.0|train
меня|0.43999999999999995|000091_RUSLAN|меня|0|1|0.040000000000000036|train
пологим|0.48999999999999977|000091_RUSLAN|пологим|0|0|0.0|train
животом|0.7000000000000002|000091_RUSLAN|животом,|0|1|0.08999999999999986|train
он|0.3500000000000001|000091_RUSLAN|он|0|1|0.050000000000000266|train
рявкнул|0.5540820000000002|000091_RUSLAN|рявкнул|1|0|0.0|train
смотрите|0.57|000092_RUSLAN|Смотрите-|0|0|0.0|train
ка|0.32000000000000006|000092_RUSLAN|ка|0|1|0.23999999999999988|train
писатель|0.4700000000000002|000092_RUSLAN|писатель!|1|1|0.029296999999999906|train
да|0.27|000093_RUSLAN|Да|0|1|0.02999999999999997|train
это|0.26000000000000006|000093_RUSLAN|это|0|0|0.0|train
же|0.18999999999999995|000093_RUSLAN|же|0|0|0.0|train
писатель|0.6599999999999999|000093_RUSLAN|писатель!|1|1|0.03154200000000018|train
расстреливать|0.94|000094_RUSLAN|Расстреливать|0|1|0.07000000000000006|train
надо|0.3500000000000001|000094_RUSLAN|надо|0|0|0.0|train
таких|0.47|000094_RUSLAN|таких|0|0|0.0|train
писателей|0.5499999999999998|000094_RUSLAN|писателей!|1|1|0.028844000000000314|train
знал|0.33|000095_RUSLAN|Знал|0|0|0.0|test
бы|0.13999999999999996|000095_RUSLAN|бы|0|0|0.0|test
я|0.16000000000000003|000095_RUSLAN|я|0|0|0.0|test
тогда|0.63|000095_RUSLAN|тогда,|0|1|0.030000000000000027|test
что|0.34999999999999987|000095_RUSLAN|что|0|1|0.030000000000000027|test
этот|0.3700000000000001|000095_RUSLAN|этот|0|1|0.029999999999999805|test
вопль|0.48|000095_RUSLAN|вопль|0|1|0.13000000000000034|test
расслабленного|1.0699999999999998|000095_RUSLAN|расслабленного|0|1|0.06000000000000005|test
умственной|0.5500000000000003|000095_RUSLAN|умственной|0|0|0.0|test
перегрузкой|0.8799999999999999|000095_RUSLAN|перегрузкой|0|1|0.16000000000000014|test
квартуполномоченного|1.1199999999999992|000095_RUSLAN|квартуполномоченного|0|1|0.27000000000000046|test
на|0.15000000000000036|000095_RUSLAN|на|0|0|0.0|test
долгие|0.4499999999999993|000095_RUSLAN|долгие|0|0|0.0|test
годы|0.5800000000000001|000095_RUSLAN|годы|0|1|0.10000000000000053|test
определит|0.6899999999999995|000095_RUSLAN|определит|0|1|0.08000000000000007|test
мою|0.47000000000000064|000095_RUSLAN|мою|0|1|0.09999999999999964|test
жизнь|0.318344999999999|000095_RUSLAN|жизнь.|1|0|0.0|test
расстреливать|0.95|000096_RUSLAN|Расстреливать|0|1|0.030000000000000027|train
надо|0.6100000000000001|000096_RUSLAN|надо|0|1|0.030000000000000027|train
таких|0.52|000096_RUSLAN|таких|0|0|0.0|train
писателей|0.6699999999999999|000096_RUSLAN|писателей!|0|1|0.27|train
кажется|0.5899999999999999|000096_RUSLAN|Кажется,|0|1|0.03000000000000025|train
я|0.45999999999999996|000096_RUSLAN|я|0|1|0.04999999999999982|train
допускаю|0.79|000096_RUSLAN|допускаю|0|1|0.03000000000000025|train
ошибку|0.5073239999999997|000096_RUSLAN|ошибку.|1|0|0.0|train
необходима|0.86|000097_RUSLAN|Необходима|0|1|0.030000000000000027|train
какая|0.35|000097_RUSLAN|какая-|0|0|0.0|train
то|0.33000000000000007|000097_RUSLAN|то|0|1|0.05999999999999983|train
последовательность|0.9395010000000001|000097_RUSLAN|последовательность.|1|0|0.0|train
